Date,Operating_Income,Expenses,Assets,Liabilities,Equity,Revenue,Cash_Flow,Net_Income,Debt_to_Equity,ROA,Profit_Margin,Interest_Expense,Tax_Expense,Dividend_Payout
2024-10-10,2660689.17,1922702.47,366658689.9,128588163.4,41573719.84,13144002.19,1941934.39,737986.7,3.09,0.0,0.06,1617061.66,848501.29,1127829.58
2024-10-11,1756961.26,3432500.71,323837272.7,171177917.7,18439887.36,2945554.32,4284779.66,-1675539.46,9.28,-0.01,-0.57,1314483.48,1360964.81,2035318.37
2024-10-12,1097538.86,2506562.18,399519750.6,81435145.77,35713681.09,3853235.22,3758982.22,-1409023.32,2.28,0.0,-0.37,238507.06,668161.53,1911906.66
2024-10-13,5090869.58,3018419.08,258769119.6,98688807.5,79549427.77,9195133.09,1843729.39,2072450.51,1.24,0.01,0.23,816962.11,516445.23,1883218.74
2024-10-14,3135041.13,3460303.87,249521006.5,256986535.8,32980273.64,12773216.79,2876781.03,-325262.75,7.79,0.0,-0.03,1952044.15,1178848.03,1919049.36
2024-10-15,3738180.19,3160739.46,497362712.6,165998550.9,24875604.11,13519119.41,7319016.02,577440.73,6.67,0.0,0.04,1766528.89,609051.13,1740667.19
2024-10-16,2077859.19,4406640.14,435063242.2,300396294.2,24509693.08,11165531.78,1044991.91,-2328780.96,12.26,-0.01,-0.21,1538161.01,1402339.75,2480133.94
2024-10-17,5524111.21,4550083.89,166915943.9,174866351.8,28202876.25,7226353.82,6062204.66,974027.32,6.2,0.01,0.13,1961915.35,779035.99,1465276.49
2024-10-18,8184656.61,2229469.91,315656460.7,159758675.4,96482813.22,7219003.13,5106396.83,5955186.7,1.66,0.02,0.82,1747322.05,968985.76,2035505.04
2024-10-19,5523733.84,3183214.45,320846715.3,287465694.8,99161124.14,9234040.29,4493531.81,2340519.38,2.9,0.01,0.25,1001613.77,250676.5,1434297.62
2024-10-20,4474923.74,4180851.61,314496212.4,384014966.0,75250546.87,10664785.7,7884908.58,294072.13,5.1,0.0,0.03,1805311.42,1363347.35,2692888.65
2024-10-21,4537879.52,4300472.29,485819949.9,281067321.3,66215264.33,10332551.87,896200.15,237407.23,4.24,0.0,0.02,234323.56,1054673.72,997932.25
2024-10-22,1782282.59,2737286.44,92235778.17,98026516.71,47590029.62,2697252.29,2672959.88,-955003.85,2.06,-0.01,-0.35,981238.67,1323466.08,979336.69
2024-10-23,7308722.18,2158368.55,207277867.4,369421789.4,53751743.67,5647810.57,555147.83,5150353.64,6.87,0.02,0.91,547796.82,276967.36,227155.87
2024-10-24,7757839.61,3873433.24,75674624.52,392847578.0,43495592.97,4208531.95,3404173.56,3884406.37,9.03,0.05,0.92,1022052.2,192164.58,2992526.52
2024-10-25,5938604.1,1495442.49,347136223.9,338948627.1,47007236.62,3371284.56,1741248.31,4443161.62,7.21,0.01,1.32,416423.18,1310834.69,1330136.66
2024-10-26,9914546.28,803077.71,394480804.6,290454666.2,95630034.31,4408599.05,2991293.92,9111468.57,3.04,0.02,2.07,125234.29,1247537.93,656847.13
2024-10-27,9769553.27,3363936.12,409061371.8,181586710.5,93988457.9,5397329.23,3712638.5,6405617.15,1.93,0.02,1.19,476573.13,514086.37,1097540.95
2024-10-28,2162434.74,637936.26,436179673.9,36120473.32,62010200.14,3141247.08,546378.67,1524498.48,0.58,0.0,0.49,1623469.21,499549.33,328225.87
2024-10-29,2227343.28,3303349.63,208568726.0,147531972.6,57830942.28,13436781.23,4578403.03,-1076006.35,2.55,-0.01,-0.08,573056.11,1432870.26,1235457.59
2024-10-30,5100910.78,2286154.74,399025332.9,146232592.6,84417270.49,5395111.62,2613687.52,2814756.03,1.73,0.01,0.52,895972.66,717844.7,309836.05
2024-10-31,9879756.21,3994685.84,302550254.7,306620689.9,91759109.67,12798095.89,3655524.22,5885070.37,3.34,0.02,0.46,341509.93,292077.76,1064801.52
2024-11-01,6535065.04,4431547.01,399401350.9,199467085.6,34775939.21,3496900.32,7496507.68,2103518.03,5.74,0.01,0.6,965250.32,879811.53,1490419.44
2024-11-02,2147397.96,3815931.85,361621772.0,80607059.77,34771526.29,5051807.48,6663794.92,-1668533.89,2.32,0.0,-0.33,1877493.74,598603.99,568749.31
2024-11-03,6632739.24,4402823.9,245308714.8,261662788.7,60706752.8,10208964.3,1484659.79,2229915.34,4.31,0.01,0.22,1668335.8,641446.64,2141416.33
2024-11-04,8708408.57,4266559.98,149275378.7,276169512.3,22343363.93,9781318.91,2013462.11,4441848.59,12.36,0.03,0.45,403366.06,858924.82,1285888.98
2024-11-05,2353752.02,771584.38,447087365.8,135113744.1,33494367.36,2293338.65,4848721.82,1582167.64,4.03,0.0,0.69,1376913.06,647322.5,2958019.99
2024-11-06,3252186.08,1082817.15,235679828.4,28966086.57,28971379.14,8711682.89,2614387.67,2169368.94,1.0,0.01,0.25,1213035.95,472234.86,263507.38
2024-11-07,7327170.63,4614344.63,137580130.3,74283109.17,78284378.9,6205895.36,4767166.12,2712826.0,0.95,0.02,0.44,605592.6,1337994.68,878650.22
2024-11-08,7950865.53,680491.36,422712163.6,374511447.8,89612819.94,12382525.14,5696816.83,7270374.16,4.18,0.02,0.59,1897755.1,79176.5,2020878.39
2024-11-09,4334248.93,687077.87,93440511.59,280468675.6,82514307.31,3907036.48,7811782.05,3647171.06,3.4,0.04,0.93,461725.39,1441408.61,1294371.62
2024-11-10,9148155.78,2783604.8,213005948.7,111919451.8,70049110.35,7743838.16,1477648.48,6364550.98,1.6,0.03,0.82,266091.93,386820.0,259954.11
2024-11-11,8643010.69,652756.9,221872837.8,139072208.7,11294330.15,5280055.05,6934511.85,7990253.79,12.31,0.04,1.51,1043812.51,1101928.84,2170945.51
2024-11-12,8699145.26,4330431.11,171419324.1,396704602.6,33081675.49,9792994.82,5024097.97,4368714.14,11.99,0.03,0.45,1400977.81,1418472.47,2388217.75
2024-11-13,1843072.91,4659782.88,326755835.6,184850619.4,78607236.21,13673158.81,7648400.86,-2816709.97,2.35,-0.01,-0.21,1446308.74,753355.72,1232091.69
2024-11-14,7111920.87,4271518.8,424118081.5,151679183.8,60596993.0,5280091.57,5151761.37,2840402.07,2.5,0.01,0.54,1615099.05,79494.57,1532633.84
2024-11-15,8890890.73,929908.91,301389078.4,60049422.88,13623220.27,3265769.62,5939947.93,7960981.82,4.41,0.03,2.44,412113.85,714467.31,195119.64
2024-11-16,6179267.6,631612.77,403543228.1,43637225.94,51362565.15,4402899.17,2193421.64,5547654.83,0.85,0.01,1.26,1640776.87,465927.64,2450751.16
2024-11-17,4776400.56,2177098.33,339046486.7,113709381.3,97098531.87,3119717.81,3074566.17,2599302.24,1.17,0.01,0.83,1267548.97,1444238.4,1957401.55
2024-11-18,7714403.91,1896628.82,412881627.8,381174484.8,14521870.88,14954842.01,4682665.18,5817775.1,26.25,0.01,0.39,1034663.25,1438761.65,2355845.35
2024-11-19,7336717.91,4605635.06,343016413.2,94191429.12,20790198.41,11362046.99,5024340.67,2731082.86,4.53,0.01,0.24,394093.47,820442.93,1880153.24
2024-11-20,7270634.49,2038424.75,411189489.4,340586872.3,85440737.9,2925023.83,6721743.74,5232209.74,3.99,0.01,1.79,132241.35,748755.24,1243589.32
2024-11-21,2367124.24,2542052.94,349243206.6,347803379.0,98251140.44,11481027.41,6975736.83,-174928.69,3.54,0.0,-0.02,376694.43,95048.79,1786132.2
2024-11-22,1549701.64,677045.93,423227599.2,298425639.2,42328787.23,12514742.21,3151048.94,872655.71,7.05,0.0,0.07,391484.48,399957.07,835131.88
2024-11-23,1366976.27,3048820.88,219149728.3,325323442.5,27183392.66,6093939.78,7678511.24,-1681844.61,11.97,-0.01,-0.28,609194.81,610370.72,648325.2
2024-11-24,3928597.28,1312589.05,182950149.9,156888889.1,38150019.03,2540526.48,811229.94,2616008.23,4.11,0.01,1.03,328718.48,339521.12,983806.65
2024-11-25,1209447.42,981412.87,243345565.7,82984916.33,54045328.37,12908905.9,1150299.26,228034.55,1.54,0.0,0.02,384827.58,707453.53,2171723.93
2024-11-26,9033030.99,3936226.07,492655516.4,281334376.1,82404517.82,3862658.96,6198677.44,5096804.91,3.41,0.01,1.32,276733.08,1472103.7,1383934.19
2024-11-27,3176670.62,4185960.43,283283609.9,291302000.4,70016265.22,11107949.45,6273099.67,-1009289.81,4.16,0.0,-0.09,501719.39,1196244.73,1329043.74
2024-11-28,7862128.17,3503974.55,105351482.8,372302039.0,37578954.04,13147897.9,5725167.41,4358153.62,9.91,0.04,0.33,777863.93,1296634.32,897197.41
2024-11-29,1624251.71,1791671.6,61788518.84,278255726.4,87598267.63,4397967.66,6267958.5,-167419.89,3.18,0.0,-0.04,1668516.2,525969.88,209322.43
2024-11-30,7500273.12,3388871.75,405043322.0,355042432.5,59488170.65,6001648.95,7868619.35,4111401.36,5.97,0.01,0.69,1672459.5,1167134.81,2296660.25
2024-12-01,1463308.76,4432505.35,392130420.4,174700465.9,38244412.74,11476209.6,6538229.84,-2969196.59,4.57,-0.01,-0.26,1972641.39,259432.9,2149263.31
2024-12-02,9841407.55,3504170.24,320292980.0,349116340.8,47726458.83,13522944.71,3568869.41,6337237.32,7.31,0.02,0.47,1340183.44,314806.44,1676427.17
2024-12-03,5833958.88,3280312.58,459332068.8,203555085.1,20472263.66,11327044.88,2290638.28,2553646.3,9.94,0.01,0.23,430557.06,814519.97,2124172.37
2024-12-04,3528668.71,2077821.19,345551047.1,175576587.3,44859026.62,6612814.12,876315.13,1450847.52,3.91,0.0,0.22,491377.55,569417.61,1003939.63
2024-12-05,8391315.74,2532954.55,378128069.4,175675000.3,45791597.3,6492534.62,7808294.83,5858361.19,3.84,0.02,0.9,1677385.48,400558.54,2695790.08
2024-12-06,7147060.96,1669116.11,283135444.8,194672650.8,99050601.79,7171314.73,758234.81,5477944.85,1.97,0.02,0.76,1715252.2,288859.8,2264310.06
2024-12-07,7245536.0,1543761.93,420090068.2,61964108.1,84912718.57,2886426.06,799609.8,5701774.07,0.73,0.01,1.98,1241016.06,388755.91,680985.48
2024-12-08,5568493.41,1522713.32,143146660.3,171633420.7,70969426.41,6473191.03,4762014.62,4045780.09,2.42,0.03,0.63,1908234.57,1049455.02,2424763.51
2024-12-09,7553947.14,3821151.27,296581770.0,210237221.9,69355969.18,9354684.36,6120270.77,3732795.86,3.03,0.01,0.4,689704.69,1435003.98,2638553.4
2024-12-10,5528226.33,3687633.4,89870193.36,167502968.3,82342440.14,12197271.15,2822687.83,1840592.93,2.03,0.02,0.15,378555.77,466733.67,2842453.26
2024-12-11,5883801.71,1251652.76,161005489.0,177184216.5,14679041.68,9500760.96,964598.89,4632148.95,12.07,0.03,0.49,1841836.41,559979.24,2888110.98
2024-12-12,5883801.71,1251652.76,161005489.0,177184216.5,14679041.68,9500760.96,964598.89,4632148.95,12.07,0.03,0.49,1841836.41,559979.24,2888110.98
2024-12-13,3195906.79,2633963.97,288635960.0,386349798.3,65757358.0,11492882.33,4456909.8,561942.82,5.88,0.0,0.05,786310.51,298933.38,1166354.67
2024-12-14,9729229.58,4423026.05,485206976.9,330376197.3,94193606.22,13578559.92,3537264.41,5306203.53,3.51,0.01,0.39,107444.91,354900.46,115512.07
2024-12-15,4428017.71,1217951.06,277343048.1,290796106.6,85111461.12,9502522.07,2592562.18,3210066.65,3.42,0.01,0.34,315927.47,120273.14,2799415.31
2024-12-16,3266191.53,3175143.51,462485856.1,137726612.6,30188670.3,9222144.41,6697927.34,91048.02,4.56,0.0,0.01,152898.0,1181121.83,2096049.7
2024-12-17,8803650.87,689419.35,277633711.8,291018615.7,64872768.26,3968620.09,4137634.91,8114231.51,4.49,0.03,2.04,1293257.88,407204.96,2625311.8
2024-12-18,9122976.16,610641.12,161140459.6,365001541.6,61378967.52,8741301.95,7872101.6,8512335.04,5.95,0.05,0.97,427534.09,210287.59,612378.71
2024-12-19,9322242.56,979692.14,257664859.1,211171901.3,12803418.35,10868491.96,5474830.32,8342550.43,16.49,0.03,0.77,1232482.83,1122366.71,2962590.25
2024-12-20,1916042.25,4997361.77,323190310.4,266431831.7,19528688.64,12784315.3,2500959.12,-3081319.51,13.64,-0.01,-0.24,1700822.64,239971.2,1017488.68
2024-12-21,3528668.71,2077821.19,345551047.1,175576587.3,44859026.62,6612814.12,876315.13,1450847.52,3.91,0.0,0.22,491377.55,569417.61,1003939.63
2024-12-22,1990467.32,4099348.65,95470614.95,156311899.7,62534222.9,13703433.45,7106713.7,-2108881.33,2.5,-0.02,-0.15,368628.75,321015.58,2138312.69
2024-12-23,4320222.76,4843034.13,260945584.5,162089997.9,17621950.77,10873026.22,4824087.42,-522811.38,9.2,0.0,-0.05,1293592.53,765345.3,2584516.84
2024-12-24,9525550.06,3729189.95,359782258.3,319931282.4,88361960.99,6292027.35,5308145.78,5796360.11,3.62,0.02,0.92,1173409.95,927353.32,2532003.21
2024-12-25,6160940.99,4076642.97,112660417.0,81825902.65,81795903.7,10343653.72,6171441.76,2084298.02,1.0,0.02,0.2,1053552.11,1203539.37,1251841.97
2024-12-26,6170258.02,2686422.92,420705672.9,298438720.4,99129907.34,4855254.07,4465304.9,3483835.1,3.01,0.01,0.72,254800.41,644534.49,2827151.4
2024-12-27,1149290.46,4715733.83,403257444.7,364322180.8,63577293.93,14835370.06,7234664.12,-3566443.37,5.73,-0.01,-0.24,1470003.86,58503.86,1936479.86
2024-12-28,5883801.71,1251652.76,161005489.0,177184216.5,14679041.68,9500760.96,964598.89,4632148.95,12.07,0.03,0.49,1841836.41,559979.24,2888110.98
2024-12-29,1756961.26,3432500.71,323837272.7,171177917.7,18439887.36,2945554.32,4284779.66,-1675539.46,9.28,-0.01,-0.57,1314483.48,1360964.81,2035318.37
2024-12-30,6010866.04,2149076.91,174566438.5,278442516.5,94087370.28,7110583.38,7905263.54,3861789.13,2.96,0.02,0.54,1180744.2,76619.66,2485678.99
2024-12-31,9367278.87,3308670.09,401342713.7,190361241.0,73788908.97,2902123.12,4509194.14,6058608.79,2.58,0.02,2.09,960478.38,1275990.68,979514.98
2025-01-01,9064821.7,2693440.39,104623222.7,71085349.18,15981699.32,8831114.0,6034458.27,6371381.31,4.45,0.06,0.72,903592.73,357107.32,1643051.79
2025-01-02,7045306.16,3772260.81,191457550.9,291481182.4,15004496.95,5682697.25,1710857.65,3273045.35,19.43,0.02,0.58,1764272.74,118098.41,973570.75
2025-01-03,6114777.43,1838070.53,104623888.2,358911415.0,66136877.64,9977292.74,3765472.43,4276706.9,5.43,0.04,0.43,947184.58,639231.29,2101218.53
2025-01-04,7420146.27,2546329.35,384436939.4,95617012.8,44289214.63,3559388.24,5054933.13,4873816.92,2.16,0.01,1.37,1199271.47,1016727.84,681360.24
2025-01-05,7158097.24,3112647.58,496617576.0,225734890.8,65467043.73,10572498.51,798585.8,4045449.66,3.45,0.01,0.38,133246.61,232899.6,2019514.57
2025-01-06,6252905.01,1253671.62,309917014.7,224855930.0,96534309.21,8346309.78,4007904.62,4999233.39,2.33,0.02,0.6,199330.3,1219726.32,1301846.46
2025-01-07,6770328.7,2960138.36,409271153.2,280351037.8,48350911.42,5036375.69,3793479.96,3810190.34,5.8,0.01,0.76,1790689.15,777090.14,2156624.04
2025-01-08,6192134.96,1535039.77,312090196.2,21658042.47,78105715.04,6662080.57,4733124.41,4657095.19,0.28,0.01,0.7,1650507.84,1015359.6,660996.96
2025-01-09,8782501.39,2741880.72,242370359.6,169414176.4,63569155.07,4350206.96,4328450.99,6040620.66,2.67,0.02,1.39,640882.0,975302.86,1672921.02
2025-01-10,1463308.76,4432505.35,392130420.4,174700465.9,38244412.74,11476209.6,6538229.84,-2969196.59,4.57,-0.01,-0.26,1972641.39,259432.9,2149263.31
2025-01-11,8725714.77,4880700.36,480476579.5,47770993.57,30684405.32,5855962.27,6039095.4,3845014.41,1.56,0.01,0.66,1056118.79,1444336.59,707279.47
2025-01-12,4204870.53,2272389.83,398245845.1,132970500.3,83320390.42,8644477.3,6501031.87,1932480.71,1.6,0.0,0.22,328915.46,1417799.66,260463.92
2025-01-13,3182234.53,3671063.43,133398580.8,392540121.6,20677938.92,10610078.6,6812165.06,-488828.9,18.98,0.0,-0.05,1336376.33,700517.26,2106405.33
2025-01-14,5782191.68,4860961.84,52353326.09,390885252.9,82237628.11,14214391.66,4832098.1,921229.85,4.75,0.02,0.06,1131586.84,1130826.72,2515391.43
2025-01-15,6179267.6,631612.77,403543228.1,43637225.94,51362565.15,4402899.17,2193421.64,5547654.83,0.85,0.01,1.26,1640776.87,465927.64,2450751.16
2025-01-16,1218843.7,3761450.47,202220377.7,309194360.3,63716668.92,11964855.11,7773641.48,-2542606.77,4.85,-0.01,-0.21,880790.85,901686.31,759848.24
2025-01-17,6342332.08,3616816.79,78638409.18,180636882.0,97403581.66,10810402.14,3108667.61,2725515.3,1.85,0.03,0.25,416895.94,1107806.06,2513271.12
2025-01-18,6451973.37,979668.64,451635480.5,247636943.1,43611215.06,7991678.4,1010279.86,5472304.74,5.68,0.01,0.68,397564.35,1031785.99,126682.6
2025-01-19,7502069.04,3633299.49,345415373.3,273226457.2,45030742.45,6105050.97,3348030.54,3868769.55,6.07,0.01,0.63,1231288.12,540098.23,2700564.99
2025-01-20,8894804.87,1048487.42,222727497.4,254377771.0,59181268.76,3548828.74,1282348.16,7846317.45,4.3,0.04,2.21,1515026.39,1120881.61,453478.72
2025-01-21,2454658.43,4428256.26,208963133.8,304485189.0,99900335.08,3632147.27,6909105.45,-1973597.83,3.05,-0.01,-0.54,616263.44,580740.99,1759982.41
2025-01-22,6011211.36,2078203.17,163508459.1,178271684.1,25062132.9,10555328.83,5437305.8,3933008.19,7.11,0.02,0.37,1548486.31,656054.34,2996823.63
2025-01-23,2550878.84,1619214.23,439053624.3,137719386.5,19293850.8,5018920.98,3934252.21,931664.61,7.14,0.0,0.19,1700168.09,1371786.49,577123.58
2025-01-24,9878637.24,3430548.4,320865544.0,54985454.71,65064791.81,9856068.77,2312441.91,6448088.84,0.85,0.02,0.65,1717920.63,804334.21,674579.15
2025-01-25,2757186.89,846289.41,415296404.6,290957499.2,73665730.0,2272143.53,1746914.98,1910897.48,3.95,0.0,0.84,1613142.37,977093.46,166836.56
2025-01-26,4586542.61,1701627.22,404876734.1,256517183.8,87819302.97,9644006.02,3548124.02,2884915.39,2.92,0.01,0.3,1934658.68,741809.24,583806.14
2025-01-27,5998885.35,4983502.62,287329830.0,226908844.5,55136616.43,5983400.84,2774148.38,1015382.73,4.12,0.0,0.17,247218.89,236693.93,2449406.26
2025-01-28,9389064.54,1733723.0,119506886.3,377625908.8,40096106.11,4135728.96,3164629.81,7655341.54,9.42,0.06,1.85,1046559.67,240065.8,707605.75
2025-01-29,7245536.0,1543761.93,420090068.2,61964108.1,84912718.57,2886426.06,799609.8,5701774.07,0.73,0.01,1.98,1241016.06,388755.91,680985.48
2025-01-30,4373835.22,826011.0,403825189.7,240433757.2,49436075.19,7148012.56,4344614.33,3547824.22,4.86,0.01,0.5,1608514.66,489878.21,904537.53
2025-01-31,8391315.74,2532954.55,378128069.4,175675000.3,45791597.3,6492534.62,7808294.83,5858361.19,3.84,0.02,0.9,1677385.48,400558.54,2695790.08
2025-02-01,9586459.25,1659573.0,418578581.2,120823932.3,91392379.75,4233782.98,6580126.78,7926886.25,1.32,0.02,1.87,986111.73,1227353.23,1850889.92
2025-02-02,6867651.34,4748267.03,169270892.8,113793070.3,12018330.02,9076483.54,4515108.26,2119384.31,9.47,0.01,0.23,1659613.12,409328.04,837027.11
2025-02-03,7714403.91,1896628.82,412881627.8,381174484.8,14521870.88,14954842.01,4682665.18,5817775.1,26.25,0.01,0.39,1034663.25,1438761.65,2355845.35
2025-02-04,7308722.18,2158368.55,207277867.4,369421789.4,53751743.67,5647810.57,555147.83,5150353.64,6.87,0.02,0.91,547796.82,276967.36,227155.87
2025-02-05,4380246.57,2379113.49,336331109.3,25583487.69,34931127.19,4714802.16,6781043.9,2001133.08,0.73,0.01,0.42,781610.77,1303384.33,1374449.59
2025-02-06,2916677.45,1447979.85,329417855.4,151229941.9,76143326.27,5733875.72,2204457.9,1468697.6,1.99,0.0,0.26,672233.62,629593.35,354381.16
2025-02-07,2857003.47,4298767.02,176016798.3,364313083.0,48811048.28,12999614.74,7749666.66,-1441763.55,7.46,-0.01,-0.11,591258.8,823653.93,2186433.91
2025-02-08,7714403.91,1896628.82,412881627.8,381174484.8,14521870.88,14954842.01,4682665.18,5817775.1,26.25,0.01,0.39,1034663.25,1438761.65,2355845.35
2025-02-09,4502815.11,3574829.19,252382929.1,307777878.7,84313985.64,14336748.67,6513801.26,927985.91,3.65,0.0,0.06,1084894.38,1122238.25,644920.41
2025-02-10,6738017.24,1571822.51,269177863.5,348148058.6,82318389.35,9877960.57,5629025.94,5166194.73,4.23,0.02,0.52,1832391.71,606233.11,922170.85
2025-02-11,9183883.62,4824816.43,330613559.6,336786985.5,72678682.63,10052069.6,823250.82,4359067.19,4.63,0.01,0.43,764267.36,97105.57,1642605.63
2025-02-12,2057736.22,1710470.32,78022897.65,349372734.7,55886860.86,7235613.3,2029959.53,347265.9,6.25,0.0,0.05,866687.99,154264.74,211248.51
2025-02-13,6849675.38,3558412.77,278762246.1,42074941.79,58234157.1,6395097.32,2274573.37,3291262.6,0.72,0.01,0.51,1371609.75,417141.69,137019.74
2025-02-14,2537988.29,2950200.94,262622009.8,97000400.97,96230620.8,14246756.85,3847447.7,-412212.65,1.01,0.0,-0.03,1548156.27,677512.27,1693904.67
2025-02-15,8124211.39,4778886.03,483527495.4,371953746.0,70548815.3,3279514.46,2749470.48,3345325.36,5.27,0.01,1.02,894169.76,749226.58,2596996.86
2025-02-16,5793304.89,2835868.03,411163555.8,55197683.56,48817153.57,5249647.58,4390608.85,2957436.86,1.13,0.01,0.56,1587554.87,63290.05,1773359.16
2025-02-17,6928242.68,3638621.58,319201382.3,118763892.1,62262917.61,7383833.89,7316198.73,3289621.11,1.91,0.01,0.45,1601158.17,491246.01,2019712.53
2025-02-18,6495580.38,3506957.59,53448814.69,275534989.3,84202436.58,13438890.15,3003324.48,2988622.79,3.27,0.06,0.22,1774376.3,909100.34,2561426.0
2025-02-19,1406968.03,2535432.28,344431648.6,105231523.7,99109796.15,9156911.85,4317192.8,-1128464.25,1.06,0.0,-0.12,612510.69,473207.41,309891.54
2025-02-20,4029438.5,615389.3,280700476.7,367528492.3,92355465.93,10620901.24,2246439.18,3414049.21,3.98,0.01,0.32,1022006.81,1440585.06,880447.28
2025-02-21,3271932.5,4405632.33,184963600.2,260267218.4,29911482.68,8637415.31,5869885.2,-1133699.83,8.7,-0.01,-0.13,841453.24,270730.91,375663.96
2025-02-22,4887505.17,746427.37,301002537.8,31763200.55,74686565.61,5864733.66,7161435.12,4141077.79,0.43,0.01,0.71,1146084.21,1154804.84,2819343.38
2025-02-23,3629301.84,2000746.27,303033567.2,307361173.3,17519890.38,10740989.96,3327904.48,1628555.56,17.54,0.01,0.15,1658964.26,134444.85,481539.39
