Fecha,Ingreso_Total,Gastos_Operativos,Ingreso_Operativo,Gastos_Financieros,Impuestos,Ingreso_Neto,Dividendos,Activos,Pasivos,Patrimonio_Neto,Flujo_Efectivo,Ratio_deuda_patrimonio,ROA,Margen_Utilidad
2026-02-28,5713137.85,4419361.06,2463552.45,439187.6,125903.41,-1955808.6,190064.94,192542754.7,40761079.6,89636960.59,4516568.55,,-0.01,-0.34
2026-03-01,7596965.67,2360970.96,4229474.36,561936.61,755341.46,1868503.4,861274.95,101519437.1,209501197.07378653,37649477.53,1725158.37,2.55,,0.25
2026-03-02,8500757.37,4871277.92,5625905.4,200369.2,338448.18,754627.48,1561277.51,358847238.5,164596729.8,59202611.39,3383868.6,2.78,0.0,0.09
2026-03-03,5261428.3,1548317.64,4853657.33,501862.82,1352965.52,3305339.7,1716531.76,104675619.3,383583929.9,82397265.37,4173394.01,4.66,0.03,0.63
2026-03-04,12555301.05,3530445.95,4395557.47,1050212.3440771175,1012255.85,865111.52,,157779576.5,217106377.9,71547980.67,6828596.48,3.03,0.01,0.07
2026-03-05,5874860.62,3759524.68,1162991.65,1982221.2,1228462.71,-2596533.02,438731.91,450543665.8,154681480.5,54328184.26,3200449.26,2.85,-0.01,-0.44
2026-03-06,7544496.71,1397941.03,8646826.52,879947.56,510025.8,7248885.49,2752387.72,85732963.09,316640052.6,69572226.94,3011587.18,4.55,0.08,0.96
2026-03-07,5535409.27,1127102.33,4756699.03,1660795.38,854199.71,3629596.7,,187814129.4,277192093.6,65842640.65,3678275.9,4.21,0.02,0.66
2026-03-08,7383833.89,3638621.58,6928242.68,1601158.17,491246.01,3289621.11,2019712.53,319201382.3,118763892.1,62262917.61,7316198.73,1.91,0.01,0.45
2026-03-09,4426319.22,912119.33,4142886.17,1610709.54,444857.33,3230766.84,278663.16,88156407.22,314631537.2,99654190.61,7230479.89,3.16,0.04,0.73
2026-03-10,2782950.28,1077774.3,5552998.11,1525305.58,782152.57,4475223.81,894634.16,243738202.3,209501197.07378653,77722150.38,995414.81,4.92,0.02,1.61
2026-03-11,11222054.68,716954.17,2375732.25,1051665.55,921387.93,1658778.08,2922119.66,334088398.9,121612770.6,41940791.51,4294443.5,2.9,0.0,0.15
2026-03-12,2925023.83,2038424.75,,132241.35,748755.24,5232209.74,1243589.32,411189489.4,340586872.3,85440737.9,6721743.74,3.99,0.01,1.79
2026-03-13,11165531.78,4406640.14,2077859.19,1538161.01,1402339.75,-2328780.96,2480133.94,435063242.2,300396294.2,24509693.08,1044991.91,,-0.01,-0.21
2026-03-14,6742692.11,,9757094.99,1310874.1,1221355.61,5377903.06,391797.93,68878050.54,53930019.32,60705581.56,2441782.06,,0.08,0.8
2026-03-15,5249647.58,2835868.03,5793304.89,1587554.87,63290.05,2957436.86,1773359.16,411163555.8,55197683.56,48817153.57,4390608.85,1.13,0.01,0.56
2026-03-16,,972185.8,9936683.17,166802.58,680283.32,8964497.36,1775843.54,441760291.3,201007578.7,35294477.52,2206112.03,5.7,0.02,1.08
2026-03-17,7439063.93,1589202.57,1664169.08,1050212.3440771175,329617.43,74966.51,2273014.53,157458295.1,209065143.8,25614644.53,1746387.5,8.16,0.0,0.01
2026-03-18,10575973.55,,8896357.65,1464329.51,1345589.46,6500251.14,1182989.31,493101382.8,250945806.5,26142040.93,6028493.1,9.6,0.01,0.61
2026-03-19,7027191.74,,1163996.43,481731.55,1311536.14,-3751341.37,,424263669.7,124387449.7,58422043.48,4740619.55,2.13,-0.01,-0.53
2026-03-20,11649528.1,2829702.4,9110422.09,969752.76,1401010.57,6280719.7,2327459.2,274015628.6,377498117.8,60920339.94,5822535.08,,,0.54
2026-03-21,13991645.69,640103.37,1910104.09,544011.85,1381856.22,1270000.71,2952432.17,487402398.3,129776276.8,41609744.86,3580486.58,3.12,0.0,0.09
2026-03-22,11645710.48,1297174.05,9014745.53,1252760.78,605435.27,7717571.47,1882168.95,284650560.1,287730682.7,,1993200.65,4.17,0.03,0.66
2026-03-23,3371284.56,1495442.49,,416423.18,1310834.69,4443161.62,1330136.66,347136223.9,338948627.1,,1741248.31,7.21,0.01,1.32
2026-03-24,10773611.64,1314396.29,8052877.11,1289098.27,922445.58,6738480.83,,81338516.67,81953428.03,91217173.0,3102192.13,,0.08,0.63
2026-03-25,6976193.31,4009304.28,8603877.8,194734.28,1118352.12,4594573.52,1784310.81,166683541.5,36681978.2,27564986.55,7139291.59,1.33,0.03,0.66
2026-03-26,14297621.57,705839.15,4067231.86,1050212.3440771175,727711.64,3361392.71,440916.02,388118788.7,186058436.6,54066201.58,2036018.07,3.44,0.01,0.24
2026-03-27,11501314.5,3274926.42,1751506.45,1878709.78,154016.25,-1523419.97,1816242.93,86776405.59,156259815.4,99960193.29,4063312.74,1.56,-0.02,-0.13
2026-03-28,8804217.82,3845787.15,5910551.1,1566488.47,463520.56,2064763.95,2189787.24,222724828.4,190115901.7,47674654.74,4014177.46,3.99,0.01,0.23
2026-03-29,10996657.19,1402361.27,1102182.8,996614.77,960540.17,-300178.47,2177343.5,277716767.9475541,103924057.5,40637040.05,1015654.3,2.56,0.0,-0.03
2026-03-30,4855254.07,2686422.92,6170258.02,254800.41,644534.49,3483835.1,2827151.4,420705672.9,298438720.4,99129907.34,4465304.9,3.01,0.01,0.72
2026-03-31,12970432.35,1882804.84,8157405.81,876529.17,453308.28,6274600.96,2604125.21,50704297.34,50836687.84,69355538.35,1110854.1,0.73,0.12,0.48
2026-04-01,11492882.33,2633963.97,3195906.79,786310.51,298933.38,561942.82,1166354.67,288635960.0,386349798.3,65757358.0,4456909.8,5.88,0.0,0.05
2026-04-02,,1127102.33,4756699.03,1660795.38,854199.71,3629596.7,724207.08,277716767.9475541,277192093.6,65842640.65,3678275.9,4.21,0.02,0.66
2026-04-03,3699325.21,1088931.47,2159917.5,664706.82,732523.62,1070986.02,2780233.46,394729149.4,211822327.4,51758352.84,7752263.86,4.09,0.0,0.29
2026-04-04,,972185.8,9936683.17,166802.58,680283.32,8964497.36,1775843.54,441760291.3,201007578.7,35294477.52,2206112.03,5.7,,1.08
2026-04-05,12181098.6,857387.16,6086198.65,726107.79,1160927.8,5228811.49,1420453.37,61451491.96,353001384.6,45511508.38,5618837.98,,0.09,0.43
2026-04-06,7219003.13,2229469.91,8184656.61,1050212.3440771175,968985.76,2754910.734271937,2035505.04,315656460.7,159758675.4,96482813.22,5106396.83,1.66,0.02,0.82
2026-04-07,2167667.11,2224123.38,3178497.44,1050212.3440771175,1083870.72,954374.07,2305347.36,410691700.4,382943778.8,16927450.24,6117223.63,22.62,0.0,0.44
2026-04-08,14854927.04,4550104.06,8097374.9,1379858.68,892404.45,3547270.85,211915.53,113961705.7,131105582.0,13545265.03,5293308.85,9.68,0.03,0.24
2026-04-09,8475689.27,3055753.54,7718422.65,1203460.31,588342.83,4662669.11,627244.55,396150416.5,209501197.07378653,68890780.49,2915506.51,,0.01,0.55
2026-04-10,11107949.45,4185960.43,3176670.62,501719.39,1196244.73,-1009289.81,1329043.74,283283609.9,291302000.4,70016265.22,6273099.67,4.16,,-0.09
2026-04-11,7400759.01,870714.71,3638896.95,351694.25,391570.61,2768182.24,1029554.88,206304496.8,209580352.5,60110641.98,3834301.26,3.49,0.01,
2026-04-12,,1971649.23,4693571.44,1222645.91,780353.05,2754910.734271937,1653013.56,477738973.7,247113947.4,13772369.5,573706.64,17.94,0.01,0.37
2026-04-13,6643500.34,2179633.06,,839925.89,1388674.43,2754910.734271937,1560353.22,176307447.0,383880785.7,57816461.65,6138486.23,6.64,0.02,0.4
2026-04-14,12554259.61,2414720.01,4223464.46,419424.39,1156777.62,1808744.46,1838348.57,419736604.0,58956066.35,29120254.95,4531551.08,2.02,0.0,0.14
2026-04-15,13259320.09,,2098344.11,1188263.53,439849.24,1539419.06,2476340.78,277716767.9475541,230410364.4,47419759.32,7667371.0,4.86,0.01,0.12
2026-04-16,8198905.41,2283089.09,5646703.13,949060.97,1398386.56,3363614.05,1303493.5,481133066.1,65678747.07,97604435.72,3250987.4,0.67,0.01,0.41
2026-04-17,13731242.59,2728159.37,7332920.73,502954.35,55553.92,4604761.36,1117829.31,421272234.6,226903286.5,41978777.36,1097863.05,5.41,0.01,0.34
2026-04-18,13376737.04,2916384.9,9663835.73,895954.89,1244429.47,6747450.83,427288.62,215739288.7,209501197.07378653,83527651.65,5756492.73,1.93,0.03,0.5
2026-04-19,10872921.97,614238.6,7361716.09,1920145.03,1085239.02,6747477.49,1347510.13,405513696.3,222686918.9,85250593.29,2749231.95,2.61,0.02,0.62
2026-04-20,3648712.29,1482142.5,7317701.9,951362.43,855178.95,5835559.4,2627500.38,183896803.1,62374640.68,53964606.94,4126235.64,1.16,0.03,1.6
2026-04-21,14942395.71,,2569297.86,1050212.3440771175,1074865.21,889109.66,328223.26,191933103.1,263380896.0,80022271.88,3850448.52,3.29,0.0,0.06
2026-04-22,9856068.77,,9878637.24,1717920.63,804334.21,6448088.84,674579.15,320865544.0,54985454.71,65064791.81,2312441.91,0.85,0.02,0.65
2026-04-23,3968620.09,689419.35,8803650.87,1293257.88,407204.96,8114231.51,2625311.8,277633711.8,291018615.7,64872768.26,4137634.91,4.49,0.03,
2026-04-24,13163075.58,4702437.58,7734337.21,387679.84,1134095.15,3031899.63,1743737.7,100661175.7,317828740.1,52961535.83,2905501.87,6.0,0.03,0.23
2026-04-25,2697252.29,2737286.44,1782282.59,981238.67,1323466.08,-955003.85,979336.69,92235778.17,98026516.71,47590029.62,,2.06,-0.01,-0.35
2026-04-26,9222144.41,3175143.51,3266191.53,152898.0,1181121.83,91048.02,2096049.7,462485856.1,137726612.6,30188670.3,6697927.34,4.56,0.0,0.01
2026-04-27,6491251.1,4960258.82,3578871.27,1621554.39,838052.42,-1381387.55,1837904.8,376907771.8,207288542.1,12856938.88,4826059.4,16.12,0.0,-0.21
2026-04-28,7443036.86,956393.73,7670085.84,1050212.3440771175,1325220.91,6713692.12,330805.63,189217723.0,194397396.3,33933560.56,3937726.1,5.73,0.04,0.9
2026-04-29,14409357.08,1551234.88,8291020.55,1050212.3440771175,1221168.44,6739785.67,211255.2,146080114.8,170149744.9,80119232.78,,2.12,0.05,0.47
2026-04-30,3336953.7,3018381.49,5884264.75,1584777.97,130271.73,2865883.26,329823.86,433141231.0,96498600.97,,5267339.91,5.95,0.01,0.86
2026-05-01,9195133.09,3018419.08,5090869.58,816962.11,516445.23,2072450.51,1883218.74,258769119.6,98688807.5,79549427.77,1843729.39,1.24,0.01,0.23
2026-05-02,3565815.42,609803.52,9699893.37,1498467.26,1349572.24,9090089.85,842461.4,138861720.4,210152435.4,74359014.52,,2.83,0.07,2.55
2026-05-03,2167667.11,2224123.38,3178497.44,827383.45,1083870.72,954374.07,2305347.36,277716767.9475541,382943778.8,16927450.24,6117223.63,22.62,0.0,0.44
2026-05-04,6293700.68,884073.51,3805399.68,150555.9,1454781.3,2921326.18,2038785.42,107471067.6,118547261.0,55010147.69,,2.16,0.03,0.46
2026-05-05,12454152.34,1063336.06,9157189.47,1050212.3440771175,1182871.44,8093853.4,2455720.26,475564166.2,368930852.9,25363752.7,1124173.0,14.55,0.02,0.65
2026-05-06,13049471.3,1333098.18,6778284.82,668903.94,823546.3,5445186.64,290242.22,480425629.2,259231924.8,16053032.26,3452266.4,16.15,0.01,0.42
2026-05-07,11364991.98,3464984.62,6137004.74,1050212.3440771175,,2672020.13,670396.82,245568182.4,381540823.9,85027960.94,7659997.68,4.49,0.01,0.24
2026-05-08,13703433.45,4099348.65,1990467.32,368628.75,321015.58,-2108881.33,,95470614.95,209501197.07378653,62534222.9,7106713.7,2.5,-0.02,-0.15
2026-05-09,9435946.42,3682573.85,4370861.07,609472.14,1042103.16,688287.22,1170151.42,136340296.1,149429583.3,59803407.08,1428845.2,2.5,0.01,0.07
2026-05-10,7989536.8,4279375.86,,1895532.48,505929.45,4765657.38,535900.81,290285362.7,333402430.2,14556022.5,2563241.61,,0.02,0.6
2026-05-11,12555301.05,3530445.95,4395557.47,1798548.81,1012255.85,865111.52,2620387.3,157779576.5,217106377.9,71547980.67,6828596.48,3.03,0.01,0.07
2026-05-12,11795137.44,4097371.46,1837924.91,603824.41,708240.31,-2259446.55,1984605.37,117576050.4,332563221.9,39072461.12,7815577.76,8.51,-0.02,-0.19
2026-05-13,,2116550.16,5429046.64,1050212.3440771175,1168302.46,3312496.48,2702165.64,362367758.1,287405916.3,69132744.84,,4.16,0.01,0.23
2026-05-14,7295751.81,3396099.63,1237302.77,1434557.57,,-2158796.86,2866981.76,118446927.5,271957932.9,38069149.22,3896186.04,7.14,-0.02,-0.3
2026-05-15,12798095.89,3994685.84,9879756.21,341509.93,292077.76,5885070.37,1064801.52,277716767.9475541,306620689.9,91759109.67,3655524.22,3.34,,0.46
2026-05-16,3227445.67,3431391.75,5475236.55,1681542.98,1452625.76,2043844.81,,396187202.1,341450147.1,66915219.19,6863538.31,5.1,0.01,0.63
2026-05-17,11795137.44,4097371.46,1837924.91,603824.41,708240.31,-2259446.55,1984605.37,117576050.4,332563221.9,39072461.12,7815577.76,8.51,-0.02,-0.19
2026-05-18,5209141.36,1528046.34,9969731.53,1125357.4,669313.05,8441685.2,102289.58,301890057.6,49813210.2,50204307.45,1152252.65,0.99,0.03,1.62
2026-05-19,6742692.11,4379191.93,9757094.99,1310874.1,1221355.61,5377903.06,391797.93,277716767.9475541,53930019.32,60705581.56,2441782.06,0.89,0.08,0.8
2026-05-20,3616495.94,1507179.27,1228156.69,1449801.45,1077905.01,-279022.58,165448.89,498350451.9,152276325.4,97780882.01,5005941.12,1.56,0.0,-0.08
2026-05-21,10394425.56,3376039.72,,1583295.94,606047.63,-2045890.89,1726014.0,183757013.5,275162076.5,85681783.94,5609615.83,3.21,-0.01,-0.2
2026-05-22,14214391.66,4860961.84,5782191.68,1131586.84,1130826.72,921229.85,2515391.43,52353326.09,390885252.9,82237628.11,4832098.1,4.75,,0.06
2026-05-23,13038274.26,3067743.86,7708955.27,134354.08,751505.5,4641211.41,957683.22,277716767.9475541,129235432.7,94463394.24,3583582.52,1.37,0.01,0.36
2026-05-24,9131649.4,3118871.31,2069361.25,1680688.93,969139.72,-1049510.06,1962606.67,295444341.2,86584273.4,91954514.55,7083120.54,0.94,0.0,
2026-05-25,3602689.13,3912184.38,1928114.82,1331688.21,132793.66,-1984069.56,2037256.41,167767557.7,209501197.07378653,22710118.9,2783678.18,14.14,-0.01,-0.55
2026-05-26,14125788.21,4401641.73,5681471.51,1201565.74,1141454.35,1279829.78,559020.85,200843621.3,334452401.6,,5998702.84,,0.01,0.09
2026-05-27,10392438.36,2056473.76,4348162.77,973169.66,627794.21,2291689.02,2202246.97,324601317.3,236425116.2,61095458.61,6239872.25,3.87,0.01,0.22
2026-05-28,5231863.5,1736627.16,7695516.63,992628.21,1064003.74,5958889.47,1458537.59,268700222.2,210999872.2,62492715.31,2593478.53,3.38,0.02,1.14
2026-05-29,9612328.47,3615244.54,1913243.89,750228.5,237144.43,-1702000.65,2041872.64,347616775.0,37803725.24,87222094.39,6325988.28,0.43,0.0,-0.18
2026-05-30,2741349.88,2702412.34,2447272.46,890705.8,497110.58,-255139.87,1831638.2,94278042.37,43822056.22,13631574.42,3727598.99,3.21,0.0,-0.09
2026-05-31,9811856.07,2984212.31,6700633.81,1385958.08,787294.6,3716421.49,292575.53,76173707.98,258105154.2,29590065.96,1746720.22,8.72,0.05,0.38
2026-06-01,8661106.67,1315172.07,4532005.97,419649.5,1306940.06,3216833.89,1578295.49,255306429.0,302294967.6,47547407.67,1591366.12,6.36,0.01,0.37
2026-06-02,11645710.48,1297174.05,,1050212.3440771175,605435.27,7717571.47,1882168.95,284650560.1,287730682.7,69076864.32,1993200.65,4.17,0.03,0.66
2026-06-03,,4436157.53,3650040.03,408771.02,178721.24,2754910.734271937,1655590.11,178658055.2,99375435.12,50928790.83,1981669.29,1.95,0.0,-0.11
2026-06-04,10961035.36,4619697.34,6846696.09,1864650.5,777463.79,2226998.75,349140.13,277716767.9475541,340230522.8,30881636.23,,11.02,0.01,0.2
2026-06-05,14336748.67,3574829.19,4502815.11,1084894.38,1122238.25,927985.91,644920.41,252382929.1,307777878.7,84313985.64,6513801.26,3.65,0.0,0.06
2026-06-06,4920546.17,,4368437.16,912329.53,225675.42,399288.86,1371065.96,285525910.1,369002044.2,52126214.88,4264590.54,7.08,,0.08
2026-06-07,13820285.03,665021.42,2593094.36,1848076.1,,1928072.94,2960414.78,240146792.7,115177801.5,,7686035.9,1.38,0.01,0.14
2026-06-08,14453296.18,3560633.47,2466409.84,1270952.42,175363.39,-1094223.63,1448078.86,381048401.4,209501197.07378653,55495788.44,6203000.5,2.72,0.0,-0.08
2026-06-09,10827865.86,2397744.17,1259044.09,1474327.58,1032086.0,-1138700.08,2656980.19,206573635.2,347442543.4,40789685.88,7830924.22,8.52,-0.01,-0.11
2026-06-10,12382525.14,680491.36,7950865.53,1897755.1,79176.5,7270374.16,2020878.39,422712163.6,374511447.8,89612819.94,5696816.83,4.18,0.02,0.59
2026-06-11,3749491.47,2993801.01,3266040.66,1182044.79,1217201.91,272239.65,1249204.06,380126471.3,311124054.5,,3752707.48,5.01,0.0,0.07
2026-06-12,2811607.25,1003638.29,8194693.59,334305.13,1218563.47,7191055.3,263895.5,412208049.6,129300437.0,51213609.5,2551058.87,2.52,0.02,2.56
2026-06-13,9790890.73,642137.65,,769805.56,383088.61,2754910.734271937,2990381.51,461790530.8,68589384.46,65031725.01,,1.05,0.01,0.68
2026-06-14,2953732.88,2656318.45,1466411.83,1050212.3440771175,342028.7,-1189906.62,741328.07,277716767.9475541,304386052.9,44113643.68,883741.3,6.9,0.0,-0.4
2026-06-15,2180207.77,2056707.47,2022018.33,1073295.07,247929.37,-34689.14,596692.89,256669338.7,215264696.4,69717123.45,606474.76,3.09,0.0,-0.02
2026-06-16,4459545.3,1470538.19,6813255.17,1688953.49,1354438.11,5342716.99,495476.2,192625964.5,48721773.26,46288698.05,7823423.97,1.05,0.03,1.2
2026-06-17,8735007.47,2581803.31,,787165.56,1307370.62,3873768.4,575401.99,293357189.7,248590474.1,83566706.26,7612771.65,2.97,,0.44
2026-06-18,11549907.91,3713391.19,9198344.66,1036757.24,384920.0,5484953.47,1707125.64,435730665.7,389769701.9,76516027.83,4077375.44,5.09,0.01,0.47
2026-06-19,10387841.49,4229975.15,5265654.76,396117.92,890618.82,1035679.62,102078.89,251174994.7,348812388.4,69284587.49,3290326.76,5.03,0.0,0.1
2026-06-20,4114590.6,4038552.56,9010048.08,488087.29,1000382.17,4971495.51,1094602.91,359998385.9,209501197.07378653,23832193.86,1061718.82,5.11,0.01,
2026-06-21,11472531.7,,5449782.74,288551.56,1450367.14,703511.1,2102805.95,73516045.68,104388830.9,88666459.6,3160979.67,1.18,0.01,0.06
2026-06-22,14226551.39,1792575.46,3642326.6,1218019.36,238961.08,1849751.14,1069014.76,376690959.5,209501197.07378653,25275558.57,590022.7,5.54,0.0,0.13
2026-06-23,6635750.29,4614853.76,5405074.84,1583328.68,62318.59,790221.09,1678937.86,158540655.9,380121449.9,55635368.21,5553171.72,6.83,0.0,0.12
2026-06-24,3417177.0,756890.85,1735831.29,766348.6,327705.92,978940.44,,483264660.7,154124231.3,65257327.57,887430.18,2.36,0.0,0.29
2026-06-25,13895019.99,1781928.06,2257951.39,1906414.96,152167.98,476023.33,2574704.84,419539227.2,275691234.1,64317592.59,5292222.66,4.29,0.0,0.03
2026-06-26,9856068.77,3430548.4,9878637.24,1717920.63,804334.21,6448088.84,674579.15,320865544.0,54985454.71,65064791.81,2312441.91,0.85,0.02,0.65
2026-06-27,10129292.21,588697.42,3978082.22,1838186.4,952734.33,2754910.734271937,507447.13,338437434.8,209501197.07378653,86947661.76,6507040.41,4.36,0.01,0.33
2026-06-28,11940462.36,2782556.64,2884143.91,1443733.82,1234350.39,101587.27,1205325.96,293314314.5,184451414.3,42630381.69,2821021.62,,0.0,
2026-06-29,7110912.68,3373366.76,,599121.41,1226101.62,2572393.18,1986758.92,167071005.9,342255994.1,33692261.19,930438.83,10.16,0.02,0.36
2026-06-30,9823487.54,4944750.75,5602081.59,889692.79,240978.83,657330.84,1254925.68,379760695.1,358281701.0,85433947.75,7793460.43,4.19,0.0,0.07
2026-07-01,5336413.69,4799856.63,,1374381.92,641658.67,444329.07,1658731.89,272095961.2,291340034.9,10574113.91,7007765.73,27.55,0.0,
2026-07-02,2761348.97,4456032.38,1845837.46,1991725.84,498584.42,-2610194.93,1539336.04,392504691.7,209501197.07378653,92917676.1,2298649.64,1.77,-0.01,-0.95
2026-07-03,7773346.24,3796574.44,5608837.52,588589.47,163839.31,1812263.09,388539.06,451438110.0,142168366.5,33817152.42,4437870.05,4.2,0.0,0.23
2026-07-04,2286859.93,891440.42,5989186.47,1575960.6,539170.66,5097746.05,1797588.73,314691020.1,44964046.4,97576911.81,4598053.06,0.46,0.02,2.23
2026-07-05,14944547.88,4541137.47,9685242.2,1196654.68,145453.27,5144104.73,451668.19,227559234.0,25223310.52,41122548.86,6258234.63,0.61,0.02,0.34
2026-07-06,11949723.73,2859756.21,8458637.58,1644416.85,1425746.22,5598881.37,2042865.12,463726388.0,256894264.1,47734449.5,1017777.03,5.38,0.01,0.47
2026-07-07,9725143.76,3397997.94,1049699.05,1050212.3440771175,988903.7,-2348298.89,1960581.08,277716767.9475541,365592752.2,75109929.61,1975161.48,4.87,-0.01,
2026-07-08,11809401.7,4012364.82,3236402.26,556465.54,962367.83,-775962.56,474038.83,182768318.4,134397509.6,12578718.48,2476636.1,10.68,0.0,-0.07
2026-07-09,14381027.78,,,1701975.24,1262371.99,4391830.15,1421416.38,316949706.6,125001261.2,37295730.18,6046858.83,3.35,0.01,
2026-07-10,8652196.81,3353025.66,1640697.84,1050212.3440771175,673255.32,-1712327.83,124228.64,184426508.1,227699314.0,90056737.99,3843691.62,2.53,-0.01,-0.2
2026-07-11,12431148.4,2699809.61,5605096.98,1050212.3440771175,,2905287.37,697987.88,456302747.8,305357123.4,84126124.97,5576542.07,3.63,0.01,0.23
2026-07-12,2311301.45,4107776.37,8402835.19,255683.03,1212775.23,4295058.81,2309894.89,457764464.6,105927625.9,34971821.18,3419064.64,3.03,0.01,1.86
2026-07-13,13386764.02,3628150.49,6250526.15,1158778.48,909223.87,2622375.66,2373462.3,217027590.6,155616670.6,18582482.91,3701710.46,8.37,,0.2
2026-07-14,3003437.89,4859950.35,4860946.25,1553782.81,503624.71,995.9,134161.64,81031107.36,256490440.6,59739604.1,978459.17,4.29,0.0,0.0
2026-07-15,11291344.84,1130509.29,5854080.18,1050212.3440771175,275754.27,4723570.89,2851857.03,157631046.9,294628643.9,79552861.6,3041176.12,,0.03,0.42
2026-07-16,6549192.1,4389612.12,1654867.06,1455954.54,581624.67,-2734745.07,1047203.53,101343103.2,397436905.9,92866568.53,5687900.86,4.28,-0.03,-0.42
2026-07-17,13522944.71,3504170.24,9841407.55,1340183.44,314806.44,2754910.734271937,,320292980.0,349116340.8,47726458.83,3568869.41,7.31,0.02,0.47
